Sample	Family	Genus	Species	Count	Length
CNB1_3	Labridae	Coris	auricularis	1	310.3769
CNB1_3	Labridae	Coris	auricularis	1	348.6067
CNB1_3	Labridae	Notolabrus	parilus	1	258.0947
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	134.6335
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	157.7178
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	162.6061
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	167.1046
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	170.8637
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	198.2703
CNB1_3	Labridae	Ophthalmolepis	lineolatus	1	260.7655
CNB1_3	Labridae	Pseudolabrus	biserialis	1	159.8135
CNB1_3	Rhinobatidae	Trygonorrhina	dumerilii	1	996.3893
CNB1_3	Scorpididae	Neatypus	obliquus	1	118.964
CNB1_3	Scorpididae	Neatypus	obliquus	1	121.3659
CNB1_3	Scorpididae	Neatypus	obliquus	1	124.503
CNB1_3	Scorpididae	Neatypus	obliquus	1	124.8006
CNB1_3	Scorpididae	Neatypus	obliquus	1	130.5769
CNB1_4	Kyphosidae	Girella	zebra	1	275.6493
CNB1_4	Labridae	Bodianus	frenchii	1	334.3417
CNB1_4	Labridae	Coris	auricularis	1	161.8783
CNB1_4	Labridae	Coris	auricularis	1	188.8368
CNB1_4	Labridae	Coris	auricularis	1	213.9088
CNB1_4	Labridae	Coris	auricularis	1	248.9045
CNB1_4	Labridae	Coris	auricularis	1	309.864
CNB1_4	Labridae	Notolabrus	parilus	1	256.0004
CNB1_4	Labridae	Notolabrus	parilus	1	312.2866
CNB1_4	Labridae	Ophthalmolepis	lineolatus	1	93.6032
CNB1_4	Labridae	Ophthalmolepis	lineolatus	1	145.108
CNB1_4	Labridae	Ophthalmolepis	lineolatus	1	264.9402
CNB1_4	Labridae	Ophthalmolepis	lineolatus	1	287.3965
CNB1_4	Labridae	Pseudolabrus	biserialis	1	133.8935
CNB1_4	Labridae	Pseudolabrus	biserialis	1	156.7631
CNB1_4	Labridae	Pseudolabrus	biserialis	1	160.6075
CNB1_4	Monacanthidae	Meuschenia	flavolineata	1	255.7515
CNB1_4	Monacanthidae	Meuschenia	flavolineata	1	303.8814
CNB1_4	Monacanthidae	Meuschenia	galii	1	238.8775
CNB1_4	Monacanthidae	Meuschenia	hippocrepis	1	331.7096
CNB1_4	Odacidae	Olisthops	cyanomelas	1	246.0502
CNB1_4	Pomacentridae	Parma	mccullochi	1	197.5574
CNB1_4	Pomacentridae	Parma	mccullochi	1	230.947
CNB1_4	Scorpididae	Neatypus	obliquus	1	68.9184
CNB1_4	Scorpididae	Neatypus	obliquus	1	138.0859
CNB1_4	Scorpididae	Neatypus	obliquus	1	143.8015
CNB1_4	Scorpididae	Neatypus	obliquus	1	148.9235
CNB1_4	Scorpididae	Neatypus	obliquus	1	153.0184
CNB1_4	Sillaginidae	Sillaginodes	punctatus	1	392.8494
CNB1_5	Labridae	Austrolabrus	maculatus	1	114.1162
CNB1_5	Labridae	Coris	auricularis	1	185.0681
CNB1_5	Labridae	Coris	auricularis	1	291.3866
CNB1_5	Labridae	Notolabrus	parilus	1	257.3078
CNB1_5	Labridae	Notolabrus	parilus	1	302.546
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	116.7307
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	137.5154
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	144.6573
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	153.4934
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	157.8913
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	163.5276
CNB1_5	Labridae	Ophthalmolepis	lineolatus	1	180.8841
CNB1_5	Labridae	Pseudolabrus	biserialis	1	114.4765
CNB1_5	Labridae	Pseudolabrus	biserialis	1	182.0958
CNB1_5	Monacanthidae	Meuschenia	galii	1	172.5689
CNB1_5	Monacanthidae	Meuschenia	hippocrepis	1	377.6738
CNB1_5	Pempherididae	Pempheris	klunzingeri	1	142.859
CNB1_5	Pomacentridae	Parma	mccullochi	1	194.9055
CNB1_5	Scorpididae	Neatypus	obliquus	1	73.6855
CNB2_1	Carangidae	Pseudocaranx	spp.	2	NA
CNB2_1	Dasyatidae	Bathytoshia	brevicaudata	1	NA
CNB2_1	Kyphosidae	Kyphosus	sydneyanus	1	NA
CNB2_1	Labridae	Achoerodus	gouldii	1	NA
CNB2_1	Labridae	Austrolabrus	maculatus	1	NA
CNB2_1	Labridae	Bodianus	frenchii	1	NA
CNB2_1	Labridae	Coris	auricularis	1	NA
CNB2_1	Labridae	Notolabrus	parilus	2	NA
CNB2_1	Labridae	Ophthalmolepis	lineolatus	18	NA
CNB2_1	Labridae	Pictilabrus	laticlavius	1	NA
CNB2_1	Labridae	Pseudolabrus	biserialis	3	NA
CNB2_1	Monacanthidae	Acanthaluteres	brownii	3	NA
CNB2_1	Monacanthidae	Meuschenia	flavolineata	1	NA
CNB2_1	Monacanthidae	Meuschenia	galii	3	NA
CNB2_1	Monacanthidae	Meuschenia	hippocrepis	2	NA
CNB2_1	Muraenidae	Gymnothorax	woodwardi	1	NA
CNB2_1	Myliobatidae	Myliobatis	tenuicaudatus	2	NA
CNB2_1	Neosebastidae	Neosebastes	pandus	1	NA
CNB2_1	Odacidae	Olisthops	cyanomelas	1	NA
CNB2_1	Pomacentridae	Parma	mccullochi	4	NA
CNB2_1	Scorpididae	Neatypus	obliquus	1	NA
CNB2_1	Scorpididae	Scorpis	aequipinnis	1	NA
CNB2_1	Scorpididae	Tilodon	sexfasciatus	1	NA
CNB2_1	Scyliorhinidae	Aulohalaelurus	labiosus	1	NA
CNB2_1	Serranidae	Acanthistius	serratus	1	NA
CNB2_2	Carangidae	Seriola	hippos	1	NA
CNB2_2	Labridae	Choerodon	rubescens	1	NA
CNB2_2	Labridae	Coris	auricularis	5	NA
CNB2_2	Labridae	Notolabrus	parilus	1	NA
CNB2_2	Labridae	Ophthalmolepis	lineolatus	8	NA
CNB2_2	Labridae	Pseudolabrus	biserialis	3	NA
CNB2_2	Muraenidae	Gymnothorax	woodwardi	1	NA
CNB2_2	Rhinobatidae	Trygonorrhina	dumerilii	1	NA
CNB2_2	Scorpididae	Neatypus	obliquus	7	NA
CNB2_2	Serranidae	Epinephelides	armatus	1	NA
CNB2_3	Carangidae	Pseudocaranx	spp.	13	NA
CNB2_3	Chaetodontidae	Chelmonops	curiosus	2	NA
CNB2_3	Cheilodactylidae	Nemadactylus	valenciennesi	1	NA
CNB2_3	Dasyatidae	Bathytoshia	brevicaudata	1	NA
CNB2_3	Kyphosidae	Girella	tephraeops	1	NA
CNB2_3	Labridae	Austrolabrus	maculatus	1	NA
CNB2_3	Labridae	Bodianus	frenchii	1	NA
CNB2_3	Labridae	Coris	auricularis	1	NA
CNB2_3	Labridae	Notolabrus	parilus	3	NA
CNB2_3	Labridae	Ophthalmolepis	lineolatus	15	NA
CNB2_3	Labridae	Pseudolabrus	biserialis	10	NA
CNB2_3	Monacanthidae	Acanthaluteres	brownii	1	NA
CNB2_3	Monacanthidae	Meuschenia	flavolineata	2	NA
CNB2_3	Monacanthidae	Meuschenia	galii	4	NA
CNB2_3	Monacanthidae	Meuschenia	hippocrepis	3	NA
CNB2_3	Muraenidae	Gymnothorax	woodwardi	1	NA
CNB2_3	Myliobatidae	Myliobatis	tenuicaudatus	1	NA
CNB2_3	Odacidae	Olisthops	cyanomelas	2	NA
CNB2_3	Pomacentridae	Chromis	klunzingeri	1	NA
CNB2_3	Pomacentridae	Parma	mccullochi	3	NA
CNB2_3	Rhinobatidae	Trygonorrhina	dumerilii	1	NA
CNB2_3	Scorpididae	Neatypus	obliquus	1	NA
CNB2_3	Scorpididae	Scorpis	aequipinnis	1	NA
CNB2_3	Serranidae	Acanthistius	serratus	1	NA
CNB2_3	Serranidae	Epinephelides	armatus	1	NA
CNB2_3	Serranidae	Othos	dentex	1	NA
CNB2_3	Sparidae	Chrysophrys	auratus	1	NA
CNB2_4	Carangidae	Pseudocaranx	spp.	2	NA
CNB2_4	Carangidae	Seriola	hippos	1	NA
CNB2_4	Dasyatidae	Bathytoshia	brevicaudata	1	NA
CNB2_4	Labridae	Bodianus	frenchii	1	NA
CNB2_4	Labridae	Coris	auricularis	1	NA
CNB2_4	Labridae	Notolabrus	parilus	1	NA
CNB2_4	Labridae	Ophthalmolepis	lineolatus	9	NA
CNB2_4	Labridae	Pseudolabrus	biserialis	7	NA
CNB2_4	Monacanthidae	Meuschenia	flavolineata	1	NA
CNB2_4	Monacanthidae	Meuschenia	galii	3	NA
CNB2_4	Monacanthidae	Meuschenia	hippocrepis	3	NA
CNB2_4	Muraenidae	Gymnothorax	woodwardi	1	NA
CNB2_4	Myliobatidae	Myliobatis	tenuicaudatus	1	NA
CNB2_4	Neosebastidae	Neosebastes	pandus	1	NA
CNB2_4	Scorpididae	Neatypus	obliquus	2	NA
CNB2_5	Carangidae	Seriola	hippos	1	NA
CNB2_5	Labridae	Coris	auricularis	15	NA
CNB2_5	Labridae	Notolabrus	parilus	1	NA
CNB2_5	Labridae	Ophthalmolepis	lineolatus	7	NA
CNB2_5	Labridae	Pseudolabrus	biserialis	2	NA
CNB2_5	Myliobatidae	Myliobatis	tenuicaudatus	1	NA
CNB2_5	Scorpididae	Neatypus	obliquus	5	NA
CNB3_1	Labridae	Austrolabrus	maculatus	1	113.9784
CNB3_1	Labridae	Bodianus	frenchii	1	292.6662
CNB3_1	Labridae	Coris	auricularis	1	367.8142
CNB3_1	Labridae	Notolabrus	parilus	1	247.8128
CNB3_1	Labridae	Notolabrus	parilus	1	312.3536
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	104.8487
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	191.5972
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	192.2345
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	194.9487
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	205.0513
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	205.5718
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	235.1844
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	241.2116
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	261.4461
CNB3_1	Labridae	Ophthalmolepis	lineolatus	1	312.9488
CNB3_1	Labridae	Pseudolabrus	biserialis	1	134.5371
CNB3_1	Labridae	Pseudolabrus	biserialis	1	154.3747
CNB3_1	Labridae	Pseudolabrus	biserialis	1	161.1505
CNB3_1	Monacanthidae	Meuschenia	flavolineata	1	237.288
CNB3_1	Monacanthidae	Meuschenia	galii	1	259.696
CNB3_1	Monacanthidae	Meuschenia	hippocrepis	1	332.8477
CNB3_1	Odacidae	Olisthops	cyanomelas	1	180.0162
CNB3_1	Pempherididae	Pempheris	klunzingeri	1	115.9812
CNB3_1	Pempherididae	Pempheris	klunzingeri	1	139.8295
CNB3_1	Pempherididae	Pempheris	klunzingeri	1	165.4028
CNB3_1	Pomacentridae	Parma	mccullochi	1	181.499
CNB3_1	Scorpididae	Scorpis	aequipinnis	1	281.1607
CNB3_1	Scorpididae	Tilodon	sexfasciatus	1	215.0835
CNB3_2	Carangidae	Pseudocaranx	spp.	1	NA
CNB3_2	Labridae	Coris	auricularis	3	NA
CNB3_2	Labridae	Notolabrus	parilus	2	NA
CNB3_2	Labridae	Ophthalmolepis	lineolatus	9	NA
CNB3_2	Labridae	Pseudolabrus	biserialis	1	NA
CNB3_2	Monacanthidae	Meuschenia	galii	2	NA
CNB3_2	Mullidae	Upeneichthys	vlamingii	1	NA
CNB3_2	Myliobatidae	Myliobatis	tenuicaudatus	1	NA
CNB3_2	Pomacentridae	Chromis	klunzingeri	2	NA
CNB3_2	Rhinobatidae	Trygonorrhina	dumerilii	1	NA
CNB3_2	Scorpididae	Neatypus	obliquus	14	NA
CNB3_3	Carangidae	Pseudocaranx	spp.	1	169.7059
CNB3_3	Carangidae	Pseudocaranx	spp.	1	195.5508
CNB3_3	Carangidae	Seriola	hippos	1	960.0777
CNB3_3	Cheilodactylidae	Nemadactylus	valenciennesi	1	527.819
CNB3_3	Labridae	Coris	auricularis	1	107.6495
CNB3_3	Labridae	Coris	auricularis	1	173.0035
CNB3_3	Labridae	Coris	auricularis	1	179.2106
CNB3_3	Labridae	Coris	auricularis	1	393.0965
CNB3_3	Labridae	Notolabrus	parilus	1	223.8476
CNB3_3	Labridae	Notolabrus	parilus	1	226.2178
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	161.8364
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	229.6971
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	230.2128
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	232.884
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	236.5936
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	237.4212
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	243.6522
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	248.9332
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	249.4616
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	275.3407
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	275.7478
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	281.0474
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	288.0661
CNB3_3	Labridae	Ophthalmolepis	lineolatus	1	290.1558
CNB3_3	Labridae	Pictilabrus	laticlavius	1	139.9797
CNB3_3	Labridae	Pseudolabrus	biserialis	1	169.1537
CNB3_3	Labridae	Pseudolabrus	biserialis	1	182.6621
CNB3_3	Monacanthidae	Meuschenia	galii	1	245.1089
CNB3_3	Monacanthidae	Meuschenia	galii	1	246.2024
CNB3_3	Monacanthidae	Meuschenia	hippocrepis	1	327.0511
CNB3_3	Monacanthidae	Meuschenia	hippocrepis	1	334.4881
CNB3_3	Mullidae	Upeneichthys	vlamingii	1	138.4611
CNB3_3	Mullidae	Upeneichthys	vlamingii	1	144.399
CNB3_4	Carangidae	Pseudocaranx	spp.	1	299.1177
CNB3_4	Carangidae	Pseudocaranx	spp.	1	300.6483
CNB3_4	Carangidae	Pseudocaranx	spp.	1	320.1369
CNB3_4	Cheilodactylidae	Nemadactylus	valenciennesi	1	520.5929
CNB3_4	Labridae	Austrolabrus	maculatus	1	120.1487
CNB3_4	Labridae	Bodianus	frenchii	1	166.6364
CNB3_4	Labridae	Coris	auricularis	1	74.5838
CNB3_4	Labridae	Coris	auricularis	1	90.2711
CNB3_4	Labridae	Notolabrus	parilus	1	301.7857
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	96.5782
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	105.6539
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	108.8697
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	129.5629
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	134.6969
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	190.9736
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	225.2326
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	315.0775
CNB3_4	Labridae	Ophthalmolepis	lineolatus	1	338.9083
CNB3_4	Labridae	Pictilabrus	laticlavius	1	132.5594
CNB3_4	Labridae	Pseudolabrus	biserialis	1	188.6426
CNB3_4	Monacanthidae	Meuschenia	galii	1	240.3425
CNB3_4	Monacanthidae	Meuschenia	hippocrepis	1	294.5418
CNB3_4	Monacanthidae	Meuschenia	hippocrepis	1	337.5735
CNB3_4	Monacanthidae	Meuschenia	hippocrepis	1	382.7996
CNB3_4	Odacidae	Olisthops	cyanomelas	1	269.272
CNB3_4	Pomacentridae	Parma	mccullochi	1	139.3328
CNB3_5	Carangidae	Pseudocaranx	spp.	1	66.8747
CNB3_5	Carangidae	Pseudocaranx	spp.	1	91.0955
CNB3_5	Dasyatidae	Bathytoshia	brevicaudata	1	770.6612
CNB3_5	Dasyatidae	Bathytoshia	brevicaudata	1	787.7379
CNB3_5	Heterodontidae	Heterodontus	portusjacksoni	1	592.2702
CNB3_5	Labridae	Notolabrus	parilus	1	311.5351
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	168.784
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	185.1842
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	193.9434
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	242.1118
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	252.1919
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	258.1036
CNB3_5	Labridae	Ophthalmolepis	lineolatus	1	288.7596
CNB3_5	Labridae	Pictilabrus	laticlavius	1	184.5179
CNB3_5	Labridae	Pseudolabrus	biserialis	1	163.135
CNB3_5	Labridae	Pseudolabrus	biserialis	1	180.2709
CNB3_5	Labridae	Pseudolabrus	biserialis	1	195.9863
CNB3_5	Monacanthidae	Meuschenia	galii	1	265.5453
CNB3_5	Muraenidae	Gymnothorax	woodwardi	1	408.4985
CNB3_5	Myliobatidae	Myliobatis	tenuicaudatus	1	750.3983
CNB3_5	Scorpididae	Neatypus	obliquus	1	87.4403
CNB3_5	Scorpididae	Neatypus	obliquus	1	120.5999
CNB3_5	Scorpididae	Neatypus	obliquus	1	125.1382
CNB3_5	Scorpididae	Neatypus	obliquus	1	127.9027
CNB3_5	Scorpididae	Neatypus	obliquus	1	146.3813
CNB3_5	Scorpididae	Neatypus	obliquus	1	150.1726
CNB3_5	Scorpididae	Tilodon	sexfasciatus	1	111.9893
CNB3_5	Sparidae	Chrysophrys	auratus	1	708.3528
CNB4_1	Berycidae	Centroberyx	lineatus	3	NA
CNB4_1	Chaetodontidae	Chelmonops	curiosus	2	NA
CNB4_1	Cheilodactylidae	Nemadactylus	valenciennesi	2	NA
CNB4_1	Dasyatidae	Bathytoshia	brevicaudata	1	NA
CNB4_1	Haemulidae	Plectorhinchus	flavomaculatus	1	NA
CNB4_1	Kyphosidae	Girella	tephraeops	1	NA
CNB4_1	Kyphosidae	Kyphosus	sydneyanus	2	NA
CNB4_1	Labridae	Austrolabrus	maculatus	1	NA
CNB4_1	Labridae	Bodianus	frenchii	1	NA
CNB4_1	Labridae	Choerodon	rubescens	1	NA
CNB4_1	Labridae	Coris	auricularis	8	NA
CNB4_1	Labridae	Notolabrus	parilus	2	NA
CNB4_1	Labridae	Ophthalmolepis	lineolatus	4	NA
CNB4_1	Labridae	Pseudolabrus	biserialis	15	NA
CNB4_1	Monacanthidae	Meuschenia	flavolineata	2	NA
CNB4_1	Monacanthidae	Meuschenia	galii	2	NA
CNB4_1	Monacanthidae	Meuschenia	hippocrepis	6	NA
CNB4_1	Muraenidae	Gymnothorax	prasinus	1	NA
CNB4_1	Pomacentridae	Parma	mccullochi	1	NA
CNB4_1	Scorpididae	Neatypus	obliquus	12	NA
CNB4_1	Scorpididae	Scorpis	aequipinnis	4	NA
CNB4_1	Scorpididae	Tilodon	sexfasciatus	1	NA
CNB4_1	Serranidae	Epinephelides	armatus	1	NA
CNB4_1	Serranidae	Othos	dentex	1	NA
CNB4_2	Aulopidae	Latropiscis	purpurissatus	1	NA
CNB4_2	Carangidae	Pseudocaranx	spp.	25	NA
CNB4_2	Dasyatidae	Bathytoshia	brevicaudata	1	NA
CNB4_2	Labridae	Coris	auricularis	1	NA
CNB4_2	Labridae	Notolabrus	parilus	2	NA
CNB4_2	Labridae	Ophthalmolepis	lineolatus	2	NA
CNB4_2	Labridae	Pseudolabrus	biserialis	20	NA
CNB4_2	Monacanthidae	Meuschenia	hippocrepis	1	NA
CNB4_2	Muraenidae	Gymnothorax	prasinus	1	NA
CNB4_2	Myliobatidae	Myliobatis	tenuicaudatus	2	NA
CNB4_2	Parascylliidae	Parascyllium	variolatum	1	NA
CNB4_2	Pomacentridae	Chromis	klunzingeri	35	NA
CNB4_2	Scorpididae	Neatypus	obliquus	1	NA
CNB4_2	Serranidae	Othos	dentex	1	NA
CNB4_2	Urolophidae	Trygonoptera	ovalis	1	NA
CNB4_3	Carangidae	Pseudocaranx	spp.	1	34.2091
CNB4_3	Chaetodontidae	Chelmonops	curiosus	1	122.0222
CNB4_3	Chaetodontidae	Chelmonops	curiosus	1	162.419
CNB4_3	Glaucosomatidae	Glaucosoma	hebraicum	1	355.3846
CNB4_3	Kyphosidae	Girella	tephraeops	1	293.2987
CNB4_3	Kyphosidae	Kyphosus	sydneyanus	1	662.5901
CNB4_3	Labridae	Achoerodus	gouldii	1	352.3979
CNB4_3	Labridae	Bodianus	frenchii	1	298.0104
CNB4_3	Labridae	Coris	auricularis	1	383.9194
CNB4_3	Labridae	Pseudolabrus	biserialis	1	148.1502
CNB4_3	Labridae	Pseudolabrus	biserialis	1	154.9748
CNB4_3	Monacanthidae	Eubalichthys	bucephalus	1	385.0173
CNB4_3	Monacanthidae	Meuschenia	flavolineata	1	270.2328
CNB4_3	Monacanthidae	Meuschenia	galii	1	252.9058
CNB4_3	Monacanthidae	Meuschenia	hippocrepis	1	278.1664
CNB4_3	Monacanthidae	Meuschenia	hippocrepis	1	303.6961
CNB4_3	Monacanthidae	Meuschenia	hippocrepis	1	317.9825
CNB4_3	Pomacentridae	Parma	mccullochi	1	85.8682
CNB4_3	Scorpididae	Neatypus	obliquus	1	132.104
CNB4_3	Scorpididae	Neatypus	obliquus	1	149.0783
CNB4_3	Scorpididae	Neatypus	obliquus	1	165.0932
CNB4_3	Scorpididae	Neatypus	obliquus	1	178.5804
CNB4_3	Scorpididae	Neatypus	obliquus	1	179.8503
CNB4_3	Scorpididae	Neatypus	obliquus	1	180.0676
CNB4_3	Scorpididae	Neatypus	obliquus	1	182.1565
CNB4_3	Scorpididae	Neatypus	obliquus	1	182.9095
CNB4_3	Scorpididae	Neatypus	obliquus	1	184.1526
CNB4_3	Scorpididae	Neatypus	obliquus	1	184.8983
CNB4_3	Scorpididae	Neatypus	obliquus	1	185.1812
CNB4_3	Scorpididae	Neatypus	obliquus	1	189.326
CNB4_3	Scorpididae	Neatypus	obliquus	1	190.9338
CNB4_3	Scorpididae	Scorpis	aequipinnis	1	366.0709
CNB4_3	Scorpididae	Scorpis	georgiana	1	262.4834
CNB4_3	Serranidae	Epinephelides	armatus	1	317.9628
