Sample	Family	Genus	Species	Count	Length
CF1_1	Dasyatidae	Bathytoshia	brevicaudata	1	676.54758
CF1_1	Labridae	Austrolabrus	maculatus	1	91.21292
CF1_1	Labridae	Coris	auricularis	1	63.00802
CF1_1	Labridae	Coris	auricularis	1	67.29764
CF1_1	Labridae	Coris	auricularis	1	69.60133
CF1_1	Labridae	Coris	auricularis	1	69.79386
CF1_1	Labridae	Coris	auricularis	1	73.8698
CF1_1	Labridae	Coris	auricularis	1	77.17693
CF1_1	Labridae	Coris	auricularis	1	77.42682
CF1_1	Labridae	Coris	auricularis	1	77.88497
CF1_1	Labridae	Coris	auricularis	1	80.05032
CF1_1	Labridae	Coris	auricularis	1	80.16131
CF1_1	Labridae	Coris	auricularis	1	83.57148
CF1_1	Labridae	Coris	auricularis	1	86.16954
CF1_1	Labridae	Coris	auricularis	1	93.43403
CF1_1	Labridae	Coris	auricularis	1	96.35384
CF1_1	Labridae	Coris	auricularis	1	96.84754
CF1_1	Labridae	Coris	auricularis	1	101.55126
CF1_1	Labridae	Coris	auricularis	1	142.30804
CF1_1	Labridae	Coris	auricularis	1	144.53655
CF1_1	Labridae	Coris	auricularis	1	191.41054
CF1_1	Labridae	Notolabrus	parilus	1	266.5564
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	129.24226
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	146.31317
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	152.49371
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	193.94204
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	198.11749
CF1_1	Labridae	Ophthalmolepis	lineolatus	1	206.03139
CF1_1	Labridae	Pseudolabrus	biserialis	1	121.42661
CF1_1	Labridae	Pseudolabrus	biserialis	1	142.81868
CF1_1	Labridae	Pseudolabrus	biserialis	1	159.40223
CF1_1	Labridae	Pseudolabrus	biserialis	1	175.82915
CF1_1	Urolophidae	Urolophus	circularis	1	387.08709
CF1_2	Labridae	Coris	auricularis	1	68.64863
CF1_2	Labridae	Coris	auricularis	1	72.23467
CF1_2	Labridae	Coris	auricularis	1	78.86135
CF1_2	Labridae	Coris	auricularis	1	80.96162
CF1_2	Labridae	Coris	auricularis	1	81.33494
CF1_2	Labridae	Coris	auricularis	1	81.61686
CF1_2	Labridae	Coris	auricularis	1	81.79531
CF1_2	Labridae	Coris	auricularis	1	83.76832
CF1_2	Labridae	Coris	auricularis	1	84.11042
CF1_2	Labridae	Coris	auricularis	1	87.3109
CF1_2	Labridae	Coris	auricularis	1	87.43981
CF1_2	Labridae	Coris	auricularis	1	88.81814
CF1_2	Labridae	Coris	auricularis	1	97.15531
CF1_2	Labridae	Coris	auricularis	1	101.60858
CF1_2	Labridae	Coris	auricularis	1	105.24734
CF1_2	Labridae	Coris	auricularis	1	113.58926
CF1_2	Labridae	Coris	auricularis	1	120.20129
CF1_2	Labridae	Coris	auricularis	1	129.90087
CF1_2	Labridae	Coris	auricularis	1	129.99016
CF1_2	Labridae	Coris	auricularis	1	132.29719
CF1_2	Labridae	Coris	auricularis	1	133.38946
CF1_2	Labridae	Coris	auricularis	1	133.77378
CF1_2	Labridae	Coris	auricularis	1	135.96698
CF1_2	Labridae	Coris	auricularis	1	136.17351
CF1_2	Labridae	Coris	auricularis	1	139.91994
CF1_2	Labridae	Coris	auricularis	1	140.11929
CF1_2	Labridae	Coris	auricularis	1	149.77364
CF1_2	Labridae	Coris	auricularis	1	221.99059
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	123.77103
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	132.61315
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	155.00824
CF1_2	Labridae	Ophthalmolepis	lineolatus	1	284.95384
