"Sample","Family","Genus","Species","Count","Length"
"JBMP10-1","Labridae","Coris","auricularis",3,75
"JBMP10-1","Labridae","Coris","auricularis",2,150
"JBMP10-1","Pomacentridae","Parma","occidentalis",2,125
"JBMP10-1","Kyphosidae","Kyphosus","cornelii",1,100
"JBMP10-1","Labridae","Pictilabrus","laticlavius",1,150
"JBMP10-1","Labridae","Coris","auricularis",4,200
"JBMP10-1","Labridae","Pseudolabrus","biserialis",1,75
"JBMP10-1","Labridae","Pseudolabrus","biserialis",3,150
"JBMP10-1","Serranidae","Epinephelides","armatus",1,150
"JBMP10-1","Labridae","Notolabrus","parilus",2,200
"JBMP10-1","Scorpididae","Scorpis","georgiana",1,150
"JBMP10-2","Labridae","Austrolabrus","maculatus",1,100
"JBMP10-2","Pomacentridae","Parma","mccullochi",1,125
"JBMP10-2","Pomacentridae","Parma","mccullochi",3,200
"JBMP10-2","Labridae","Coris","auricularis",41,125
"JBMP10-2","Labridae","Coris","auricularis",1,200
"JBMP10-2","Labridae","Notolabrus","parilus",1,125
"JBMP10-2","Pseudochromidae","Labracinus","lineatus",1,150
"JBMP10-2","Scorpididae","Scorpis","georgiana",1,300
"JBMP10-2","Labridae","Thalassoma","lutescens",1,200
"JBMP10-2","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP10-2","Labridae","Coris","auricularis",1,250
"JBMP10-2","Labridae","Coris","auricularis",4,300
"JBMP10-2","Labridae","Pseudolabrus","biserialis",2,150
"JBMP10-2","Labridae","Notolabrus","parilus",1,250
"JBMP10-2","Labridae","Notolabrus","parilus",1,300
"JBMP10-2","Scorpididae","Scorpis","georgiana",1,200
"JBMP10-2","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP10-2","Odacidae","Olisthops","cyanomelas",1,200
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",2,200
"JBMP10-2","Labridae","Austrolabrus","maculatus",1,75
"JBMP10-2","Labridae","Austrolabrus","maculatus",1,150
"JBMP10-2","Pomacentridae","Parma","mccullochi",1,150
"JBMP10-2","Labridae","Coris","auricularis",33,75
"JBMP10-2","Labridae","Notolabrus","parilus",1,75
"JBMP10-2","Tetraodontidae","Torquigener","pleurogramma",1,125
"JBMP10-2","Labridae","Thalassoma","lutescens",1,250
"JBMP10-2","Kyphosidae","Kyphosus","sydneyanus",2,400
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",3,150
"JBMP10-2","Labridae","Coris","auricularis",148,100
"JBMP10-2","Labridae","Notolabrus","parilus",1,200
"JBMP10-2","Kyphosidae","Kyphosus","cornelii",2,300
"JBMP10-3","Labridae","Pictilabrus","laticlavius",1,200
"JBMP10-3","Labridae","Coris","auricularis",3,300
"JBMP10-3","Labridae","Austrolabrus","maculatus",2,125
"JBMP10-3","Pomacentridae","Parma","mccullochi",3,200
"JBMP10-3","Labridae","Notolabrus","parilus",1,200
"JBMP10-3","Scorpididae","Scorpis","georgiana",1,250
"JBMP10-3","Labridae","Austrolabrus","maculatus",1,150
"JBMP10-3","Labridae","Coris","auricularis",140,75
"JBMP10-3","Labridae","Notolabrus","parilus",2,100
"JBMP10-3","Kyphosidae","Kyphosus","cornelii",7,200
"JBMP10-4","Carangidae","Pseudocaranx","georgianus",1,150
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",2,250
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",1,300
"JBMP10-4","Labridae","Dotalabrus","alleni",1,120
"JBMP10-4","Labridae","Coris","auricularis",1,200
"JBMP10-4","Labridae","Notolabrus","parilus",1,200
"JBMP10-4","Pomacentridae","Parma","occidentalis",1,100
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",1,350
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",1,375
"JBMP10-4","Labridae","Pictilabrus","laticlavius",1,150
"JBMP10-4","Labridae","Pictilabrus","laticlavius",1,200
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",1,125
"JBMP10-4","Labridae","Coris","auricularis",1,50
"JBMP10-4","Labridae","Coris","auricularis",7,250
"JBMP10-4","Serranidae","Epinephelides","armatus",1,200
"JBMP10-4","Labridae","Notolabrus","parilus",2,250
"JBMP10-4","Labridae","Pictilabrus","laticlavius",1,125
"JBMP10-4","Labridae","Coris","auricularis",102,75
"JBMP10-4","Carangidae","Pseudocaranx","georgianus",1,125
"JBMP10-4","Kyphosidae","Kyphosus","sydneyanus",1,300
"JBMP10-4","Labridae","Coris","auricularis",10,100
"JBMP11-1","Labridae","Halichoeres","brownfieldi",10,75
"JBMP11-1","Labridae","Ophthalmolepis","lineolatus",1,100
"JBMP11-1","Labridae","Coris","auricularis",1,25
"JBMP11-1","Scorpididae","Scorpis","georgiana",2,150
"JBMP11-1","Pomacentridae","Parma","mccullochi",2,75
"JBMP11-1","Labridae","Coris","auricularis",13,75
"JBMP11-1","Labridae","Halichoeres","brownfieldi",1,25
"JBMP11-1","Labridae","Notolabrus","parilus",6,75
"JBMP11-1","Labridae","Notolabrus","parilus",2,150
"JBMP11-1","Labridae","Ophthalmolepis","lineolatus",4,150
"JBMP11-1","Pomacentridae","Parma","mccullochi",1,100
"JBMP11-1","Labridae","Notolabrus","parilus",1,100
"JBMP11-1","Haemulidae","Plectorhinchus","flavomaculatus",1,250
"JBMP11-1","Pseudochromidae","Labracinus","lineatus",2,125
"JBMP11-2","Labridae","Austrolabrus","maculatus",1,150
"JBMP11-2","Pomacentridae","Parma","mccullochi",1,75
"JBMP11-2","Labridae","Coris","auricularis",5,75
"JBMP11-2","Labridae","Pseudolabrus","biserialis",1,100
"JBMP11-2","Labridae","Notolabrus","parilus",2,125
"JBMP11-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP11-2","Labridae","Coris","auricularis",20,50
"JBMP11-2","Scorpididae","Scorpis","georgiana",1,150
"JBMP11-2","Labridae","Halichoeres","brownfieldi",1,50
"JBMP11-2","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1,300
"JBMP11-2","Labridae","Notolabrus","parilus",4,75
"JBMP11-2","Pomacentridae","Parma","mccullochi",2,125
"JBMP11-2","Labridae","Halichoeres","brownfieldi",2,75
"JBMP11-3","Labridae","Pictilabrus","laticlavius",1,150
"JBMP11-3","Odacidae","Olisthops","cyanomelas",2,125
"JBMP11-3","Odacidae","Olisthops","cyanomelas",1,150
"JBMP11-3","Pomacentridae","Parma","mccullochi",1,100
"JBMP11-3","Labridae","Coris","auricularis",3,100
"JBMP11-3","Scorpididae","Scorpis","georgiana",2,350
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",3,250
"JBMP11-3","Labridae","Choerodon","rubescens",1,250
"JBMP11-3","Pomacentridae","Parma","mccullochi",1,75
"JBMP11-3","Labridae","Coris","auricularis",2,75
"JBMP11-3","Pomacentridae","Parma","mccullochi",1,200
"JBMP11-3","Pomacentridae","Parma","mccullochi",1,250
"JBMP11-3","Labridae","Coris","auricularis",1,250
"JBMP11-3","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP11-3","Pomacentridae","Pomacentrus","milleri",1,120
"JBMP11-3","Blenniidae","Plagiotremus","rhinorhynchos",1,75
"JBMP11-3","Labridae","Dotalabrus","alleni",1,125
"JBMP11-3","Labridae","Coris","auricularis",2,125
"JBMP11-3","Labridae","Halichoeres","brownfieldi",2,75
"JBMP11-3","Labridae","Halichoeres","brownfieldi",1,150
"JBMP11-3","Labridae","Pictilabrus","viridis",1,125
"JBMP11-3","Labridae","Notolabrus","parilus",2,100
"JBMP11-3","Scorpididae","Scorpis","georgiana",1,300
"JBMP11-4","Labridae","Pictilabrus","laticlavius",1,200
"JBMP11-4","Odacidae","Olisthops","cyanomelas",1,125
"JBMP11-4","Odacidae","Olisthops","cyanomelas",1,200
"JBMP11-4","Labridae","Coris","auricularis",1,50
"JBMP11-4","Labridae","Halichoeres","brownfieldi",1,100
"JBMP11-4","Pomacentridae","Stegastes","obreptus",1,200
"JBMP11-4","Pomacentridae","Parma","mccullochi",1,200
"JBMP11-4","Labridae","Coris","auricularis",2,125
"JBMP11-4","Labridae","Notolabrus","parilus",1,150
"JBMP11-4","Labridae","Notolabrus","parilus",1,200
"JBMP11-4","Carangidae","Seriola","hippos",1,1000
"JBMP11-4","Labridae","Coris","auricularis",2,100
"JBMP11-4","Labridae","Notolabrus","parilus",1,100
"JBMP11-4","Scorpididae","Scorpis","georgiana",1,300
"JBMP12-1","Odacidae","Olisthops","cyanomelas",5,150
"JBMP12-1","Odacidae","Olisthops","cyanomelas",4,200
"JBMP12-1","Labridae","Halichoeres","brownfieldi",2,125
"JBMP12-1","Labridae","Halichoeres","brownfieldi",1,150
"JBMP12-1","Labridae","Notolabrus","parilus",5,100
"JBMP12-1","Odacidae","Heteroscarus","acroptilus",1,150
"JBMP12-1","Pomacentridae","Parma","mccullochi",1,250
"JBMP12-1","Labridae","Notolabrus","parilus",4,75
"JBMP12-1","Labridae","Notolabrus","parilus",1,150
"JBMP12-1","Pomacentridae","Pomacentrus","milleri",3,75
"JBMP12-1","Odacidae","Olisthops","cyanomelas",3,125
"JBMP12-1","Labridae","Dotalabrus","alleni",1,50
"JBMP12-1","Pomacentridae","Parma","mccullochi",1,200
"JBMP12-1","Labridae","Halichoeres","brownfieldi",3,100
"JBMP12-1","Labridae","Notolabrus","parilus",2,200
"JBMP12-1","Odacidae","Olisthops","cyanomelas",1,250
"JBMP12-1","Odacidae","Olisthops","cyanomelas",1,300
"JBMP12-1","Pempherididae","Pempheris","klunzingeri",1,100
"JBMP12-1","Labridae","Dotalabrus","alleni",1,75
"JBMP12-1","Pomacentridae","Parma","mccullochi",1,150
"JBMP12-1","Labridae","Pictilabrus","viridis",1,125
"JBMP12-1","Labridae","Notolabrus","parilus",4,125
"JBMP12-1","Scorpididae","Scorpis","georgiana",1,200
"JBMP12-1","Scorpididae","Scorpis","georgiana",1,250
"JBMP12-1","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP12-1","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP12-2","Odacidae","Olisthops","cyanomelas",1,200
"JBMP12-2","Labridae","Dotalabrus","alleni",1,100
"JBMP12-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",2,125
"JBMP12-2","Scorpididae","Scorpis","georgiana",1,200
"JBMP12-2","Labridae","Dotalabrus","alleni",3,75
"JBMP12-2","Labridae","Pseudolabrus","biserialis",1,100
"JBMP12-2","Labridae","Notolabrus","parilus",3,125
"JBMP12-2","Labridae","Notolabrus","parilus",1,150
"JBMP12-2","Labridae","Notolabrus","parilus",1,200
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,125
"JBMP12-2","Labridae","Halichoeres","brownfieldi",1,100
"JBMP12-2","Labridae","Notolabrus","parilus",2,75
"JBMP12-2","Labridae","Notolabrus","parilus",1,250
"JBMP12-2","Kyphosidae","Kyphosus","sydneyanus",10,300
"JBMP12-2","Kyphosidae","Kyphosus","sydneyanus",40,350
"JBMP12-2","Odacidae","Olisthops","cyanomelas",2,150
"JBMP12-2","Pomacentridae","Parma","mccullochi",2,125
"JBMP12-2","Labridae","Coris","auricularis",1,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",2,150
"JBMP12-2","Labridae","Notolabrus","parilus",4,100
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP12-3","Labridae","Dotalabrus","alleni",1,75
"JBMP12-3","Labridae","Dotalabrus","alleni",2,100
"JBMP12-3","Labridae","Halichoeres","brownfieldi",1,125
"JBMP12-3","Pomacentridae","Parma","occidentalis",1,50
"JBMP12-3","Pomacentridae","Stegastes","obreptus",1,75
"JBMP12-4","Monodactylidae","Schuettea","woodwardi",1,75
"JBMP12-4","Labridae","Notolabrus","parilus",2,75
"JBMP12-4","Labridae","Ophthalmolepis","lineolatus",2,75
"JBMP12-4","Pomacentridae","Parma","mccullochi",2,100
"JBMP12-4","Labridae","Halichoeres","brownfieldi",4,75
"JBMP12-4","Labridae","Notolabrus","parilus",2,100
"JBMP12-4","Labridae","Thalassoma","lutescens",1,200
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,50
"JBMP12-4","Pomacentridae","Parma","mccullochi",2,200
"JBMP12-4","Labridae","Coris","auricularis",2,200
"JBMP12-4","Labridae","Coris","auricularis",1,250
"JBMP12-4","Labridae","Halichoeres","brownfieldi",2,100
"JBMP12-4","Labridae","Notolabrus","parilus",1,50
"JBMP12-4","Labridae","Dotalabrus","alleni",1,75
"JBMP12-4","Labridae","Dotalabrus","alleni",1,250
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,75
"JBMP12-4","Labridae","Notolabrus","parilus",1,125
"JBMP12-4","Scorpididae","Scorpis","georgiana",5,200
"JBMP12-4","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP12-4","Labridae","Thalassoma","lutescens",3,150
"JBMP13-1","Odacidae","Olisthops","cyanomelas",2,100
"JBMP13-1","Labridae","Notolabrus","parilus",4,75
"JBMP13-1","Scorpididae","Scorpis","georgiana",2,125
"JBMP13-1","Pomacentridae","Parma","mccullochi",1,125
"JBMP13-1","Labridae","Coris","auricularis",4,100
"JBMP13-1","Labridae","Halichoeres","brownfieldi",4,75
"JBMP13-1","Labridae","Notolabrus","parilus",2,100
"JBMP13-1","Enoplosidae","Enoplosus","armatus",2,100
"JBMP13-1","Odacidae","Olisthops","cyanomelas",1,125
"JBMP13-1","Pomacentridae","Parma","mccullochi",2,100
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,150
"JBMP13-1","Labridae","Pictilabrus","laticlavius",1,100
"JBMP13-1","Pomacentridae","Parma","mccullochi",2,75
"JBMP13-1","Labridae","Coris","auricularis",2,75
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,200
"JBMP13-2","Labridae","Coris","auricularis",3,75
"JBMP13-2","Labridae","Notolabrus","parilus",7,75
"JBMP13-2","Labridae","Notolabrus","parilus",2,100
"JBMP13-2","Odacidae","Olisthops","cyanomelas",1,100
"JBMP13-2","Odacidae","Olisthops","cyanomelas",1,125
"JBMP13-2","Pomacentridae","Parma","mccullochi",1,200
"JBMP13-2","Labridae","Halichoeres","brownfieldi",10,100
"JBMP13-2","Scorpididae","Scorpis","georgiana",2,150
"JBMP13-2","Apogonidae","Ostorhinchus","victoriae",1,50
"JBMP13-2","Labridae","Halichoeres","brownfieldi",22,75
"JBMP13-2","Labridae","Notolabrus","parilus",1,125
"JBMP13-2","Scorpididae","Scorpis","georgiana",2,200
"JBMP13-3","Ostraciidae","Anoplocapros","amygdaloides",1,100
"JBMP13-3","Pomacentridae","Parma","mccullochi",1,125
"JBMP13-3","Pomacentridae","Parma","mccullochi",2,200
"JBMP13-3","Labridae","Halichoeres","brownfieldi",4,75
"JBMP13-3","Labridae","Notolabrus","parilus",4,100
"JBMP13-3","Labridae","Notolabrus","parilus",1,125
"JBMP13-3","Scorpididae","Scorpis","georgiana",2,250
"JBMP13-3","Pomacentridae","Parma","occidentalis",1,100
"JBMP13-3","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP13-3","Labridae","Coris","auricularis",1,25
"JBMP13-3","Labridae","Halichoeres","brownfieldi",3,100
"JBMP13-3","Labridae","Notolabrus","parilus",2,250
"JBMP13-3","Scorpididae","Scorpis","georgiana",3,200
"JBMP13-3","Labridae","Choerodon","rubescens",1,200
"JBMP13-3","Pomacentridae","Stegastes","obreptus",1,150
"JBMP13-3","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP13-3","Odacidae","Olisthops","cyanomelas",1,150
"JBMP13-3","Labridae","Coris","auricularis",1,50
"JBMP13-3","Labridae","Coris","auricularis",3,100
"JBMP13-3","Labridae","Coris","auricularis",1,350
"JBMP13-3","Labridae","Halichoeres","brownfieldi",3,125
"JBMP13-3","Odacidae","Olisthops","cyanomelas",1,200
"JBMP13-3","Pomacentridae","Parma","mccullochi",1,150
"JBMP13-3","Labridae","Coris","auricularis",3,75
"JBMP13-3","Labridae","Halichoeres","brownfieldi",2,50
"JBMP13-3","Labridae","Notolabrus","parilus",7,75
"JBMP13-3","Labridae","Notolabrus","parilus",3,150
"JBMP13-4","Odacidae","Olisthops","cyanomelas",1,150
"JBMP13-4","Pomacentridae","Parma","mccullochi",1,125
"JBMP13-4","Labridae","Coris","auricularis",1,100
"JBMP13-4","Labridae","Halichoeres","brownfieldi",2,75
"JBMP13-4","Labridae","Notolabrus","parilus",3,100
"JBMP13-4","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP13-4","Labridae","Coris","auricularis",1,75
"JBMP13-4","Labridae","Coris","auricularis",1,300
"JBMP13-4","Labridae","Halichoeres","brownfieldi",2,50
"JBMP13-4","Labridae","Notolabrus","parilus",1,75
"JBMP13-4","Odacidae","Olisthops","cyanomelas",1,125
"JBMP13-4","Labridae","Coris","auricularis",1,350
"JBMP13-4","Labridae","Halichoeres","brownfieldi",2,100
"JBMP13-4","Labridae","Halichoeres","brownfieldi",1,125
"JBMP13-4","Labridae","Notolabrus","parilus",1,200
"JBMP13-4","Scorpididae","Scorpis","georgiana",1,150
"JBMP13-4","Odacidae","Olisthops","cyanomelas",3,200
"JBMP13-4","Odacidae","Olisthops","cyanomelas",2,250
"JBMP13-4","Labridae","Notolabrus","parilus",2,125
"JBMP13-4","Labridae","Notolabrus","parilus",1,150
"JBMP13-4","Scorpididae","Scorpis","georgiana",1,200
"JBMP13-4","Pomacentridae","Parma","occidentalis",2,100
"JBMP13-4","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP13-4","Pomacentridae","Stegastes","obreptus",1,100
"JBMP14-1","Enoplosidae","Enoplosus","armatus",3,200
"JBMP14-1","Pempherididae","Pempheris","klunzingeri",1,100
"JBMP14-1","Pomacentridae","Parma","mccullochi",8,200
"JBMP14-1","Labridae","Coris","auricularis",75,100
"JBMP14-1","Labridae","Coris","auricularis",9,125
"JBMP14-1","Serranidae","Epinephelides","armatus",1,300
"JBMP14-1","Labridae","Notolabrus","parilus",3,100
"JBMP14-1","Labridae","Notolabrus","parilus",2,125
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",1,375
"JBMP14-1","Kyphosidae","Kyphosus","sydneyanus",1,400
"JBMP14-1","Labridae","Ophthalmolepis","lineolatus",1,100
"JBMP14-1","Pempherididae","Pempheris","klunzingeri",20,75
"JBMP14-1","Labridae","Coris","auricularis",2,300
"JBMP14-1","Chaetodontidae","Chelmonops","curiosus",2,150
"JBMP14-1","Labridae","Notolabrus","parilus",4,250
"JBMP14-1","Labridae","Notolabrus","parilus",2,300
"JBMP14-1","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP14-1","Labridae","Coris","auricularis",2,200
"JBMP14-1","Labridae","Notolabrus","parilus",4,200
"JBMP14-1","Labridae","Notolabrus","parilus",1,350
"JBMP14-1","Mullidae","Parupeneus","spilurus",1,150
"JBMP14-1","Labridae","Austrolabrus","maculatus",1,125
"JBMP14-1","Pomacentridae","Parma","mccullochi",1,75
"JBMP14-1","Pomacentridae","Parma","mccullochi",2,150
"JBMP14-1","Labridae","Coris","auricularis",2,75
"JBMP14-1","Labridae","Coris","auricularis",4,150
"JBMP14-1","Labridae","Bodianus","frenchii",1,250
"JBMP14-1","Labridae","Notolabrus","parilus",2,150
"JBMP14-1","Haemulidae","Plectorhinchus","flavomaculatus",1,350
"JBMP14-1","Pseudochromidae","Labracinus","lineatus",1,250
"JBMP14-2","Kyphosidae","Kyphosus","sydneyanus",1,200
"JBMP14-2","Labridae","Coris","auricularis",1,25
"JBMP14-2","Labridae","Coris","auricularis",10,50
"JBMP14-2","Labridae","Coris","auricularis",1,250
"JBMP14-2","Labridae","Coris","auricularis",1,300
"JBMP14-2","Labridae","Halichoeres","brownfieldi",1,100
"JBMP14-2","Chaetodontidae","Chelmonops","curiosus",1,75
"JBMP14-2","Labridae","Notolabrus","parilus",1,250
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",1,350
"JBMP14-2","Labridae","Choerodon","rubescens",1,150
"JBMP14-2","Labridae","Austrolabrus","maculatus",1,100
"JBMP14-2","Labridae","Austrolabrus","maculatus",1,125
"JBMP14-2","Pomacentridae","Parma","mccullochi",2,150
"JBMP14-2","Pomacentridae","Parma","mccullochi",2,200
"JBMP14-2","Labridae","Coris","auricularis",11,125
"JBMP14-2","Labridae","Halichoeres","brownfieldi",1,75
"JBMP14-2","Labridae","Notolabrus","parilus",3,125
"JBMP14-2","Haemulidae","Plectorhinchus","flavomaculatus",1,300
"JBMP14-2","Scorpididae","Scorpis","georgiana",1,250
"JBMP14-2","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP14-2","Enoplosidae","Enoplosus","armatus",2,125
"JBMP14-2","Pomacentridae","Parma","mccullochi",2,100
"JBMP14-2","Labridae","Coris","auricularis",30,100
"JBMP14-2","Labridae","Notolabrus","parilus",2,100
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",2,250
"JBMP14-2","Kyphosidae","Kyphosus","cornelii",1,300
"JBMP14-2","Labridae","Choerodon","rubescens",1,250
"JBMP14-2","Pomacentridae","Parma","mccullochi",1,75
"JBMP14-2","Labridae","Coris","auricularis",18,75
"JBMP14-2","Labridae","Halichoeres","brownfieldi",1,50
"JBMP14-2","Labridae","Notolabrus","parilus",1,75
"JBMP14-2","Labridae","Notolabrus","parilus",1,150
"JBMP14-2","Pomacentridae","Parma","occidentalis",1,125
"JBMP14-2","Pomacentridae","Parma","occidentalis",1,150
"JBMP14-2","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP14-3","Pomacentridae","Parma","mccullochi",1,200
"JBMP14-3","Labridae","Coris","auricularis",1,125
"JBMP14-3","Labridae","Halichoeres","brownfieldi",4,75
"JBMP14-3","Labridae","Notolabrus","parilus",2,125
